[2025-06-25 04:42:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?page_id=1331 has been purged, triggered by action: wp_trash_post 
[2025-06-25 04:42:49 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?page_id=1331 has been purged, triggered by action: save_post 
[2025-06-25 04:45:01 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:45:01 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:45:01 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:58:33 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:58:34 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 04:58:34 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:00:18 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:00:18 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:00:18 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:00:52 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:00:53 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:00:53 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:01:44 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:01:45 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:01:45 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:08:12 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:08:12 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:08:13 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:08:54 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:08:54 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:08:54 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:09:47 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:09:47 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:09:48 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
